InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
543325,87531,PRODUTO TESTE,0,01/17/2011 00:00,33.78,10028.0,United Kingdom
539541,72527,PRODUTO TESTE,14,02/25/2011 00:00,20.24,10060.0,Eire
542701,86101,PRODUTO TESTE,31,05/05/2011 00:00,41.86,10110.0,United Kingdom
536604,81359,PRODUTO TESTE,1,06/11/2011 00:00,32.09,10063.0,United Kingdom
540075,75452,PRODUTO TESTE,9,05/09/2011 00:00,14.77,10021.0,United Kingdom
544199,24998,PRODUTO TESTE,-5,02/03/2011 00:00,30.1,10133.0,United Kingdom
544342,84641,PRODUTO TESTE,20,05/05/2011 00:00,43.39,10134.0,United Kingdom
537878,80477,PRODUTO TESTE,4,04/16/2011 00:00,18.54,10023.0,United Kingdom
539549,21189,PRODUTO TESTE,5,06/28/2011 00:00,36.96,10056.0,United Kingdom
539682,17897,PRODUTO TESTE,1,01/29/2011 00:00,21.08,10048.0,United Kingdom
541089,78481,PRODUTO TESTE,35,10/16/2011 00:00,27.38,10131.0,United Kingdom
540836,45115,PRODUTO TESTE,21,06/02/2011 00:00,36.82,10146.0,United Kingdom
536953,39522,PRODUTO TESTE,47,04/27/2011 00:00,3.5,10145.0,France
542864,45687,PRODUTO TESTE,16,11/27/2011 00:00,23.02,10187.0,United Kingdom
538031,88073,PRODUTO TESTE,7,09/29/2011 00:00,5.21,10153.0,United Kingdom
538834,42732,PRODUTO TESTE,6,02/19/2011 00:00,36.39,10064.0,United Kingdom
543566,43320,PRODUTO TESTE,47,02/23/2011 00:00,30.59,10021.0,United Kingdom
542206,45934,PRODUTO TESTE,27,01/01/2011 00:00,16.68,10122.0,Germany
539568,14887,PRODUTO TESTE,12,07/24/2011 00:00,4.28,10183.0,United Kingdom
544212,13371,PRODUTO TESTE,30,05/10/2011 00:00,46.33,10195.0,United Kingdom
539546,47293,PRODUTO TESTE,25,05/17/2011 00:00,16.09,10046.0,United Kingdom
541089,11513,PRODUTO TESTE,1,07/05/2011 00:00,14.13,10047.0,United Kingdom
538213,78109,PRODUTO TESTE,33,07/16/2011 00:00,5.5,10007.0,France
537648,48194,PRODUTO TESTE,1,01/01/2011 00:00,29.08,10028.0,United Kingdom
540424,55083,PRODUTO TESTE,5,02/09/2011 00:00,13.65,10110.0,United Kingdom
541067,40245,PRODUTO TESTE,34,10/16/2011 00:00,42.22,10109.0,United Kingdom
543252,78726,PRODUTO TESTE,19,12/15/2011 00:00,34.3,10074.0,United Kingdom
539518,48475,PRODUTO TESTE,7,11/02/2011 00:00,0.69,10061.0,United Kingdom
544056,13174,PRODUTO TESTE,-2,11/27/2011 00:00,28.5,10165.0,United Kingdom
541466,53946,PRODUTO TESTE,27,06/19/2011 00:00,11.98,10092.0,United Kingdom
536631,25944,PRODUTO TESTE,33,10/29/2011 00:00,1.26,10161.0,United Kingdom
542651,63551,PRODUTO TESTE,6,11/19/2011 00:00,31.16,10192.0,United Kingdom
541173,60724,PRODUTO TESTE,17,11/22/2011 00:00,10.64,10063.0,United Kingdom
539504,52711,PRODUTO TESTE,13,02/24/2011 00:00,45.03,10040.0,United Kingdom
540205,44677,PRODUTO TESTE,44,02/23/2011 00:00,28.88,10190.0,United Kingdom
538716,63638,PRODUTO TESTE,38,05/27/2011 00:00,10.85,10126.0,United Kingdom
541528,71215,PRODUTO TESTE,10,07/03/2011 00:00,48.97,10058.0,United Kingdom
541102,89070,PRODUTO TESTE,23,12/16/2011 00:00,27.55,10124.0,Germany
540025,96628,PRODUTO TESTE,45,04/27/2011 00:00,8.69,10103.0,United Kingdom
538566,17482,PRODUTO TESTE,14,10/31/2011 00:00,26.1,10181.0,United Kingdom
539587,69386,PRODUTO TESTE,2,11/20/2011 00:00,47.99,10051.0,United Kingdom
540480,17618,PRODUTO TESTE,11,12/19/2011 00:00,21.5,10198.0,United Kingdom
540246,47562,PRODUTO TESTE,28,03/11/2011 00:00,21.55,10187.0,United Kingdom
538783,76715,PRODUTO TESTE,49,03/30/2011 00:00,23.33,10036.0,United Kingdom
541237,58812,PRODUTO TESTE,11,03/22/2011 00:00,14.37,10032.0,United Kingdom
538038,82700,PRODUTO TESTE,-2,09/26/2011 00:00,8.51,10106.0,France
540508,92153,PRODUTO TESTE,4,09/08/2011 00:00,29.16,10008.0,United Kingdom
537093,97648,PRODUTO TESTE,17,05/29/2011 00:00,44.76,10059.0,United Kingdom
540249,70568,PRODUTO TESTE,0,02/02/2011 00:00,36.92,10087.0,United Kingdom
543055,70605,PRODUTO TESTE,-4,07/10/2011 00:00,5.26,10193.0,Germany
543360,82285,PRODUTO TESTE,31,09/25/2011 00:00,20.34,10198.0,France
542252,30972,PRODUTO TESTE,40,06/23/2011 00:00,0.76,10030.0,United Kingdom
542710,37136,PRODUTO TESTE,7,04/08/2011 00:00,15.74,10178.0,United Kingdom
536593,40713,PRODUTO TESTE,23,08/05/2011 00:00,33.63,10018.0,United Kingdom
539072,76988,PRODUTO TESTE,26,08/30/2011 00:00,14.87,10149.0,United Kingdom
541888,41607,PRODUTO TESTE,31,08/04/2011 00:00,42.11,10169.0,United Kingdom
543205,22548,PRODUTO TESTE,48,11/15/2011 00:00,24.13,10178.0,United Kingdom
541245,81877,PRODUTO TESTE,43,04/25/2011 00:00,33.62,10044.0,United Kingdom
543682,77479,PRODUTO TESTE,12,08/11/2011 00:00,44.25,10178.0,Germany
538457,63476,PRODUTO TESTE,48,11/09/2011 00:00,34.3,10023.0,Germany
537381,89339,PRODUTO TESTE,-4,03/19/2011 00:00,44.92,10103.0,France
536777,81265,PRODUTO TESTE,47,04/13/2011 00:00,40.5,10093.0,United Kingdom
541244,91020,PRODUTO TESTE,2,01/18/2011 00:00,28.57,10063.0,United Kingdom
541986,33378,PRODUTO TESTE,1,05/17/2011 00:00,15.21,10004.0,United Kingdom
538567,20492,PRODUTO TESTE,1,01/17/2011 00:00,15.26,10154.0,United Kingdom
543052,40738,PRODUTO TESTE,1,09/30/2011 00:00,43.83,10067.0,United Kingdom
542652,84688,PRODUTO TESTE,20,02/02/2011 00:00,3.17,10132.0,Eire
539241,93220,PRODUTO TESTE,30,09/10/2011 00:00,47.1,10082.0,United Kingdom
538149,19894,PRODUTO TESTE,35,07/31/2011 00:00,16.69,10074.0,United Kingdom
542680,86994,PRODUTO TESTE,-5,12/27/2011 00:00,37.07,10177.0,United Kingdom
542042,53055,PRODUTO TESTE,11,05/08/2011 00:00,16.84,10018.0,United Kingdom
537537,83616,PRODUTO TESTE,2,05/06/2011 00:00,47.69,10147.0,United Kingdom
538296,71426,PRODUTO TESTE,3,03/30/2011 00:00,2.31,10149.0,United Kingdom
540373,15401,PRODUTO TESTE,36,07/16/2011 00:00,17.99,10075.0,United Kingdom
540600,53581,PRODUTO TESTE,30,03/22/2011 00:00,43.44,10052.0,United Kingdom
537493,18005,PRODUTO TESTE,6,02/11/2011 00:00,14.07,10001.0,United Kingdom
544537,40591,PRODUTO TESTE,11,12/13/2011 00:00,14.14,10187.0,United Kingdom
539497,78179,PRODUTO TESTE,45,09/05/2011 00:00,44.99,10189.0,United Kingdom
539431,71543,PRODUTO TESTE,26,02/13/2011 00:00,41.61,10048.0,United Kingdom
536544,73417,PRODUTO TESTE,8,08/14/2011 00:00,5.74,10006.0,United Kingdom
543881,69478,PRODUTO TESTE,46,04/22/2011 00:00,29.22,10024.0,United Kingdom
538116,11324,PRODUTO TESTE,5,03/07/2011 00:00,11.56,10013.0,United Kingdom
544882,62459,PRODUTO TESTE,11,06/22/2011 00:00,11.15,10166.0,United Kingdom
540464,53650,PRODUTO TESTE,33,10/15/2011 00:00,30.96,10178.0,United Kingdom
543873,57558,PRODUTO TESTE,23,01/01/2011 00:00,6.63,10030.0,France
537612,29150,PRODUTO TESTE,-2,05/10/2011 00:00,23.75,10149.0,United Kingdom
537492,73515,PRODUTO TESTE,39,12/03/2011 00:00,13.16,10035.0,United Kingdom
543210,64678,PRODUTO TESTE,7,05/24/2011 00:00,42.77,10073.0,Eire
543376,46272,PRODUTO TESTE,33,02/06/2011 00:00,27.95,10119.0,United Kingdom
540887,15091,PRODUTO TESTE,13,06/06/2011 00:00,11.15,10143.0,United Kingdom
536289,16189,PRODUTO TESTE,36,09/07/2011 00:00,46.36,10174.0,United Kingdom
544493,42310,PRODUTO TESTE,44,12/30/2011 00:00,41.23,10008.0,United Kingdom
539539,58370,PRODUTO TESTE,37,08/18/2011 00:00,13.63,10039.0,United Kingdom
544423,99719,PRODUTO TESTE,45,01/19/2011 00:00,48.07,10056.0,United Kingdom
543836,75110,PRODUTO TESTE,24,10/23/2011 00:00,13.75,10062.0,United Kingdom
543663,53684,PRODUTO TESTE,-2,10/12/2011 00:00,14.99,10199.0,United Kingdom
542198,36924,PRODUTO TESTE,24,08/26/2011 00:00,19.61,10155.0,United Kingdom
542059,25174,PRODUTO TESTE,20,11/24/2011 00:00,8.66,10064.0,United Kingdom
540794,22667,PRODUTO TESTE,34,10/08/2011 00:00,34.51,10194.0,United Kingdom
536223,16469,PRODUTO TESTE,8,03/26/2011 00:00,28.09,10099.0,United Kingdom
539490,92064,PRODUTO TESTE,33,06/03/2011 00:00,44.78,10100.0,United Kingdom
542574,11428,PRODUTO TESTE,19,07/05/2011 00:00,12.42,10086.0,United Kingdom
543310,87736,PRODUTO TESTE,31,06/28/2011 00:00,8.93,10028.0,United Kingdom
541036,62515,PRODUTO TESTE,18,08/22/2011 00:00,18.25,10186.0,United Kingdom
542386,65658,PRODUTO TESTE,16,09/14/2011 00:00,7.73,10002.0,United Kingdom
536195,96277,PRODUTO TESTE,6,02/07/2011 00:00,47.33,10034.0,United Kingdom
540215,80793,PRODUTO TESTE,40,07/27/2011 00:00,36.01,10045.0,United Kingdom
540569,23241,PRODUTO TESTE,-2,01/15/2011 00:00,39.91,10055.0,United Kingdom
544032,97191,PRODUTO TESTE,7,07/06/2011 00:00,37.53,10026.0,United Kingdom
538799,25846,PRODUTO TESTE,18,06/04/2011 00:00,12.52,10003.0,United Kingdom
538069,61232,PRODUTO TESTE,3,03/17/2011 00:00,7.46,10135.0,United Kingdom
539171,67657,PRODUTO TESTE,45,12/28/2011 00:00,21.76,10193.0,United Kingdom
537533,31976,PRODUTO TESTE,13,04/05/2011 00:00,41.54,10024.0,France
541025,66723,PRODUTO TESTE,8,01/21/2011 00:00,16.86,10059.0,United Kingdom
541785,67492,PRODUTO TESTE,8,05/11/2011 00:00,0.97,10101.0,United Kingdom
543210,98186,PRODUTO TESTE,5,10/04/2011 00:00,33.17,10185.0,United Kingdom
544747,92312,PRODUTO TESTE,31,01/04/2011 00:00,10.4,10138.0,United Kingdom
536662,45972,PRODUTO TESTE,21,06/29/2011 00:00,27.37,10153.0,United Kingdom
538225,72112,PRODUTO TESTE,7,06/02/2011 00:00,1.24,10116.0,United Kingdom
538706,83883,PRODUTO TESTE,43,11/13/2011 00:00,25.69,10083.0,France
538247,12361,PRODUTO TESTE,31,01/02/2011 00:00,19.98,10039.0,United Kingdom
543445,71633,PRODUTO TESTE,17,01/07/2011 00:00,44.08,10172.0,France
537255,92541,PRODUTO TESTE,23,07/26/2011 00:00,36.23,10160.0,United Kingdom
536267,20821,PRODUTO TESTE,31,03/07/2011 00:00,2.28,10005.0,France
543745,77830,PRODUTO TESTE,3,09/14/2011 00:00,39.58,10143.0,United Kingdom
544653,15432,PRODUTO TESTE,39,04/12/2011 00:00,39.67,10016.0,United Kingdom
538037,46164,PRODUTO TESTE,9,07/25/2011 00:00,33.34,10147.0,United Kingdom
538995,83753,PRODUTO TESTE,-4,01/14/2011 00:00,46.5,10165.0,United Kingdom
540528,98873,PRODUTO TESTE,23,09/11/2011 00:00,40.26,10026.0,United Kingdom
540733,75498,PRODUTO TESTE,43,07/09/2011 00:00,11.34,10086.0,United Kingdom
544917,74950,PRODUTO TESTE,35,01/01/2011 00:00,19.39,10024.0,United Kingdom
539637,33323,PRODUTO TESTE,11,04/08/2011 00:00,17.82,10113.0,United Kingdom
536109,84288,PRODUTO TESTE,16,01/22/2011 00:00,25.49,10185.0,United Kingdom
539804,69299,PRODUTO TESTE,27,01/17/2011 00:00,47.71,10016.0,France
541008,94884,PRODUTO TESTE,7,09/12/2011 00:00,30.97,10079.0,United Kingdom
540652,64257,PRODUTO TESTE,40,06/06/2011 00:00,15.99,10194.0,United Kingdom
540610,13562,PRODUTO TESTE,11,10/21/2011 00:00,47.11,10060.0,United Kingdom
544303,55985,PRODUTO TESTE,6,04/05/2011 00:00,35.16,10026.0,United Kingdom
543267,79697,PRODUTO TESTE,0,09/19/2011 00:00,13.67,10097.0,United Kingdom
538265,80913,PRODUTO TESTE,33,08/13/2011 00:00,45.37,10101.0,Eire
539197,44770,PRODUTO TESTE,-4,08/30/2011 00:00,17.54,10132.0,United Kingdom
542008,25391,PRODUTO TESTE,39,10/30/2011 00:00,26.05,10062.0,United Kingdom
539693,88215,PRODUTO TESTE,48,09/16/2011 00:00,24.22,10191.0,United Kingdom
539855,84083,PRODUTO TESTE,1,09/30/2011 00:00,46.22,10104.0,United Kingdom
537511,89099,PRODUTO TESTE,0,09/27/2011 00:00,13.65,10057.0,United Kingdom
538289,70353,PRODUTO TESTE,46,06/13/2011 00:00,17.0,10192.0,United Kingdom
542667,84574,PRODUTO TESTE,1,09/22/2011 00:00,33.18,10184.0,United Kingdom
543586,46251,PRODUTO TESTE,17,11/04/2011 00:00,44.39,10099.0,United Kingdom
543062,80127,PRODUTO TESTE,42,09/27/2011 00:00,6.19,10004.0,United Kingdom
538770,53943,PRODUTO TESTE,2,08/10/2011 00:00,10.89,10119.0,France
537229,81484,PRODUTO TESTE,31,01/28/2011 00:00,47.43,10111.0,United Kingdom
537437,23168,PRODUTO TESTE,16,06/09/2011 00:00,38.98,10029.0,United Kingdom
539541,36689,PRODUTO TESTE,18,01/24/2011 00:00,17.63,10126.0,United Kingdom
540659,29295,PRODUTO TESTE,46,02/07/2011 00:00,18.2,10168.0,United Kingdom
544036,46587,PRODUTO TESTE,30,05/12/2011 00:00,23.74,10021.0,United Kingdom
544089,83304,PRODUTO TESTE,12,06/19/2011 00:00,33.85,10144.0,United Kingdom
536024,20354,PRODUTO TESTE,46,07/12/2011 00:00,28.27,10028.0,United Kingdom
542368,75744,PRODUTO TESTE,26,11/25/2011 00:00,38.92,10149.0,United Kingdom
538688,84752,PRODUTO TESTE,0,10/06/2011 00:00,3.18,10083.0,United Kingdom
537780,70400,PRODUTO TESTE,16,06/04/2011 00:00,41.04,10001.0,United Kingdom
540995,68139,PRODUTO TESTE,8,05/03/2011 00:00,3.37,10193.0,United Kingdom
536305,22458,PRODUTO TESTE,30,09/18/2011 00:00,44.11,10033.0,United Kingdom
539006,65143,PRODUTO TESTE,42,04/11/2011 00:00,2.64,10119.0,United Kingdom
540970,30378,PRODUTO TESTE,-3,11/19/2011 00:00,6.83,10036.0,United Kingdom
538448,32146,PRODUTO TESTE,37,10/13/2011 00:00,9.42,10186.0,United Kingdom
541340,87532,PRODUTO TESTE,45,09/07/2011 00:00,11.54,10147.0,United Kingdom
540140,65352,PRODUTO TESTE,49,04/02/2011 00:00,20.39,10160.0,United Kingdom
543194,99408,PRODUTO TESTE,31,08/15/2011 00:00,32.95,10086.0,France
537633,50909,PRODUTO TESTE,12,10/27/2011 00:00,44.68,10093.0,United Kingdom
536513,42199,PRODUTO TESTE,2,01/27/2011 00:00,26.46,10126.0,United Kingdom
540766,99573,PRODUTO TESTE,46,03/06/2011 00:00,26.86,10156.0,United Kingdom
538312,66024,PRODUTO TESTE,17,07/08/2011 00:00,16.31,10169.0,United Kingdom
542360,87675,PRODUTO TESTE,13,05/12/2011 00:00,40.13,10003.0,United Kingdom
536839,14004,PRODUTO TESTE,35,09/17/2011 00:00,5.97,10132.0,United Kingdom
541177,57337,PRODUTO TESTE,34,05/27/2011 00:00,15.4,10021.0,Eire
544908,83523,PRODUTO TESTE,39,12/30/2011 00:00,5.3,10057.0,United Kingdom
536837,82760,PRODUTO TESTE,43,04/20/2011 00:00,11.1,10165.0,United Kingdom
538716,74350,PRODUTO TESTE,43,05/12/2011 00:00,29.54,10050.0,United Kingdom
543599,24805,PRODUTO TESTE,4,01/02/2011 00:00,6.74,10159.0,United Kingdom
540802,59214,PRODUTO TESTE,4,04/01/2011 00:00,5.48,10092.0,Germany
537574,19125,PRODUTO TESTE,6,03/27/2011 00:00,41.38,10046.0,France
537918,82173,PRODUTO TESTE,29,10/06/2011 00:00,6.36,10066.0,Germany
542883,66757,PRODUTO TESTE,26,05/04/2011 00:00,30.6,10106.0,United Kingdom
543748,27444,PRODUTO TESTE,42,03/16/2011 00:00,17.92,10153.0,United Kingdom
539245,75409,PRODUTO TESTE,41,04/25/2011 00:00,44.87,10121.0,United Kingdom
540264,74738,PRODUTO TESTE,39,07/25/2011 00:00,35.52,10186.0,United Kingdom
543044,14775,PRODUTO TESTE,-1,10/14/2011 00:00,3.44,10173.0,United Kingdom
537592,18028,PRODUTO TESTE,33,12/24/2011 00:00,44.83,10150.0,United Kingdom
537856,28086,PRODUTO TESTE,41,01/18/2011 00:00,20.99,10120.0,United Kingdom
542969,16309,PRODUTO TESTE,49,11/03/2011 00:00,15.26,10057.0,Germany
537679,58353,PRODUTO TESTE,13,05/22/2011 00:00,33.8,10082.0,United Kingdom
542937,89192,PRODUTO TESTE,37,10/23/2011 00:00,36.04,10023.0,Eire
540473,15653,PRODUTO TESTE,17,01/14/2011 00:00,15.51,10074.0,United Kingdom
544910,65307,PRODUTO TESTE,3,08/17/2011 00:00,17.91,10185.0,United Kingdom
536296,48164,PRODUTO TESTE,13,12/06/2011 00:00,8.24,10085.0,United Kingdom
544513,85265,PRODUTO TESTE,8,01/15/2011 00:00,29.88,10022.0,United Kingdom
538027,53386,PRODUTO TESTE,45,10/16/2011 00:00,47.87,10130.0,United Kingdom
536315,70182,PRODUTO TESTE,4,02/11/2011 00:00,21.12,10192.0,United Kingdom
542516,92961,PRODUTO TESTE,2,12/25/2011 00:00,49.81,10173.0,United Kingdom
540792,22255,PRODUTO TESTE,26,09/29/2011 00:00,9.23,10054.0,Germany
543536,38410,PRODUTO TESTE,26,11/29/2011 00:00,39.91,10090.0,United Kingdom
536975,34274,PRODUTO TESTE,25,11/24/2011 00:00,46.44,10106.0,United Kingdom
536727,25179,PRODUTO TESTE,3,04/26/2011 00:00,34.56,10049.0,United Kingdom
541105,68310,PRODUTO TESTE,22,06/01/2011 00:00,5.91,10053.0,United Kingdom
543938,10675,PRODUTO TESTE,46,09/10/2011 00:00,16.66,10047.0,United Kingdom
539651,44736,PRODUTO TESTE,-1,03/05/2011 00:00,4.74,10198.0,United Kingdom
543177,20944,PRODUTO TESTE,38,04/22/2011 00:00,30.29,10149.0,United Kingdom
544155,65371,PRODUTO TESTE,1,02/06/2011 00:00,49.91,10168.0,United Kingdom
543827,77577,PRODUTO TESTE,7,11/21/2011 00:00,19.05,10163.0,United Kingdom
540578,52016,PRODUTO TESTE,44,04/01/2011 00:00,8.57,10191.0,United Kingdom
542285,50042,PRODUTO TESTE,11,05/30/2011 00:00,13.8,10021.0,Eire
540730,50477,PRODUTO TESTE,23,06/15/2011 00:00,28.75,10176.0,United Kingdom
542067,27885,PRODUTO TESTE,15,05/18/2011 00:00,28.66,10013.0,United Kingdom
541103,43800,PRODUTO TESTE,28,10/11/2011 00:00,11.88,10095.0,United Kingdom
540725,93971,PRODUTO TESTE,17,11/30/2011 00:00,37.66,10118.0,United Kingdom
539931,13703,PRODUTO TESTE,19,07/29/2011 00:00,4.86,10071.0,United Kingdom
541875,80877,PRODUTO TESTE,39,11/02/2011 00:00,31.34,10029.0,United Kingdom
542759,24825,PRODUTO TESTE,25,02/10/2011 00:00,21.57,10038.0,United Kingdom
544271,20292,PRODUTO TESTE,26,12/19/2011 00:00,6.8,10164.0,United Kingdom
541519,35703,PRODUTO TESTE,39,02/12/2011 00:00,31.9,10063.0,United Kingdom
536904,34205,PRODUTO TESTE,18,01/25/2011 00:00,33.82,10062.0,France
541287,38457,PRODUTO TESTE,40,01/09/2011 00:00,22.28,10184.0,United Kingdom
538841,86448,PRODUTO TESTE,34,03/30/2011 00:00,40.0,10028.0,United Kingdom
536241,91418,PRODUTO TESTE,43,11/02/2011 00:00,25.71,10183.0,France
536652,72318,PRODUTO TESTE,20,04/20/2011 00:00,14.64,10184.0,United Kingdom
541321,23157,PRODUTO TESTE,25,10/16/2011 00:00,47.7,10119.0,United Kingdom
544503,95098,PRODUTO TESTE,2,06/04/2011 00:00,47.23,10033.0,United Kingdom
540550,86272,PRODUTO TESTE,1,02/07/2011 00:00,5.23,10031.0,United Kingdom
540007,16862,PRODUTO TESTE,0,06/22/2011 00:00,47.33,10056.0,United Kingdom
536797,44857,PRODUTO TESTE,29,03/26/2011 00:00,38.89,10115.0,United Kingdom
542078,79786,PRODUTO TESTE,12,04/17/2011 00:00,5.78,10030.0,United Kingdom
536499,18024,PRODUTO TESTE,10,07/08/2011 00:00,26.21,10091.0,United Kingdom
543570,16876,PRODUTO TESTE,28,10/16/2011 00:00,2.23,10023.0,United Kingdom
543347,64537,PRODUTO TESTE,16,08/03/2011 00:00,29.65,10108.0,United Kingdom
544919,40299,PRODUTO TESTE,2,03/23/2011 00:00,46.69,10004.0,United Kingdom
538558,49746,PRODUTO TESTE,25,09/19/2011 00:00,18.73,10141.0,Eire
537456,77559,PRODUTO TESTE,25,09/12/2011 00:00,25.68,10011.0,United Kingdom
538695,59035,PRODUTO TESTE,2,03/28/2011 00:00,11.76,10038.0,United Kingdom
543195,73990,PRODUTO TESTE,9,11/07/2011 00:00,27.28,10034.0,United Kingdom
537969,21345,PRODUTO TESTE,8,11/04/2011 00:00,40.23,10166.0,United Kingdom
543986,10190,PRODUTO TESTE,33,08/09/2011 00:00,11.16,10010.0,United Kingdom
537387,32650,PRODUTO TESTE,8,04/19/2011 00:00,27.9,10085.0,Eire
536439,28174,PRODUTO TESTE,-4,05/10/2011 00:00,18.05,10118.0,United Kingdom
537974,39162,PRODUTO TESTE,9,06/10/2011 00:00,37.52,10103.0,United Kingdom
542786,80070,PRODUTO TESTE,20,03/10/2011 00:00,35.25,10136.0,United Kingdom
541420,23677,PRODUTO TESTE,37,04/22/2011 00:00,35.09,10160.0,United Kingdom
539192,21353,PRODUTO TESTE,-3,02/19/2011 00:00,19.2,10078.0,United Kingdom
541904,28066,PRODUTO TESTE,43,02/26/2011 00:00,30.16,10165.0,United Kingdom
541837,39373,PRODUTO TESTE,13,09/29/2011 00:00,32.73,10063.0,United Kingdom
540992,27754,PRODUTO TESTE,13,02/16/2011 00:00,34.2,10196.0,United Kingdom
540626,26549,PRODUTO TESTE,-5,06/21/2011 00:00,28.98,10100.0,Germany
536913,62163,PRODUTO TESTE,10,06/06/2011 00:00,43.41,10147.0,United Kingdom
538337,20030,PRODUTO TESTE,20,01/17/2011 00:00,12.82,10175.0,United Kingdom
540749,23856,PRODUTO TESTE,29,10/31/2011 00:00,3.26,10158.0,United Kingdom
537216,85295,PRODUTO TESTE,37,12/26/2011 00:00,48.14,10170.0,United Kingdom
540282,11638,PRODUTO TESTE,23,08/22/2011 00:00,3.51,10107.0,France
537052,15520,PRODUTO TESTE,0,09/03/2011 00:00,45.2,10008.0,United Kingdom
543085,16250,PRODUTO TESTE,16,03/26/2011 00:00,30.81,10098.0,United Kingdom
536929,58243,PRODUTO TESTE,35,11/05/2011 00:00,45.98,10036.0,United Kingdom
536832,72529,PRODUTO TESTE,30,10/14/2011 00:00,28.47,10177.0,France
541740,72339,PRODUTO TESTE,27,06/09/2011 00:00,41.14,10047.0,United Kingdom
537984,72107,PRODUTO TESTE,22,09/15/2011 00:00,36.2,10045.0,United Kingdom
539162,15183,PRODUTO TESTE,22,12/15/2011 00:00,26.49,10049.0,United Kingdom
538828,41008,PRODUTO TESTE,49,08/09/2011 00:00,18.48,10128.0,United Kingdom
537949,67007,PRODUTO TESTE,27,03/14/2011 00:00,0.64,10114.0,Germany
542856,71384,PRODUTO TESTE,27,05/01/2011 00:00,12.92,10189.0,United Kingdom
542226,40065,PRODUTO TESTE,13,03/09/2011 00:00,47.61,10083.0,United Kingdom
538148,86205,PRODUTO TESTE,21,05/02/2011 00:00,14.14,10056.0,United Kingdom
542181,85018,PRODUTO TESTE,34,11/21/2011 00:00,37.72,10009.0,Germany
542421,78905,PRODUTO TESTE,42,03/11/2011 00:00,25.67,10001.0,United Kingdom
540852,81788,PRODUTO TESTE,37,11/22/2011 00:00,15.77,10074.0,United Kingdom
541205,97763,PRODUTO TESTE,31,04/15/2011 00:00,49.56,10185.0,Eire
544414,81450,PRODUTO TESTE,37,07/02/2011 00:00,2.83,10104.0,United Kingdom
540084,62690,PRODUTO TESTE,-4,07/12/2011 00:00,29.31,10178.0,Germany
539468,45879,PRODUTO TESTE,9,02/15/2011 00:00,23.35,10020.0,United Kingdom
540851,42581,PRODUTO TESTE,8,03/09/2011 00:00,4.29,10018.0,United Kingdom
543522,84028,PRODUTO TESTE,30,04/22/2011 00:00,11.1,10166.0,United Kingdom
542386,36630,PRODUTO TESTE,36,01/22/2011 00:00,34.86,10021.0,United Kingdom
536676,66697,PRODUTO TESTE,3,10/03/2011 00:00,5.86,10010.0,United Kingdom
540133,55244,PRODUTO TESTE,5,07/19/2011 00:00,40.15,10080.0,United Kingdom
542658,44081,PRODUTO TESTE,22,11/05/2011 00:00,31.44,10184.0,France
538015,50571,PRODUTO TESTE,48,11/12/2011 00:00,5.49,10137.0,United Kingdom
544896,17260,PRODUTO TESTE,-5,05/07/2011 00:00,14.7,10019.0,United Kingdom
543272,73850,PRODUTO TESTE,43,10/26/2011 00:00,7.29,10167.0,United Kingdom
543619,16013,PRODUTO TESTE,5,01/23/2011 00:00,39.98,10168.0,United Kingdom
536735,16641,PRODUTO TESTE,9,06/06/2011 00:00,26.88,10160.0,United Kingdom
541216,32625,PRODUTO TESTE,29,08/31/2011 00:00,0.64,10180.0,United Kingdom
540750,57819,PRODUTO TESTE,35,06/20/2011 00:00,27.37,10047.0,United Kingdom
541640,36962,PRODUTO TESTE,43,09/27/2011 00:00,24.4,10195.0,United Kingdom
543652,89220,PRODUTO TESTE,-5,11/10/2011 00:00,32.33,10064.0,United Kingdom
539179,93476,PRODUTO TESTE,-3,06/04/2011 00:00,2.22,10160.0,United Kingdom
540805,45395,PRODUTO TESTE,21,04/11/2011 00:00,2.25,10115.0,France
542115,99993,PRODUTO TESTE,25,08/01/2011 00:00,17.79,10155.0,United Kingdom
542778,18011,PRODUTO TESTE,9,11/13/2011 00:00,34.58,10125.0,United Kingdom
542933,22930,PRODUTO TESTE,30,12/27/2011 00:00,33.49,10128.0,United Kingdom
539032,41262,PRODUTO TESTE,9,10/25/2011 00:00,14.27,10123.0,United Kingdom
544984,94848,PRODUTO TESTE,46,03/31/2011 00:00,11.2,10155.0,United Kingdom
536086,55324,PRODUTO TESTE,4,03/16/2011 00:00,34.31,10147.0,Germany
540432,73587,PRODUTO TESTE,31,07/29/2011 00:00,1.84,10026.0,France
541478,68741,PRODUTO TESTE,24,05/27/2011 00:00,28.06,10165.0,United Kingdom
